Q_value,V_value,action_type,children_count,code_len,content_len,context_len,depth,expected_Q,goal,goal_hash,goal_preview,has_sorry,id,in_degree,out_degree,parent,proof_len,r_dep,r_env,source_path,status,synthetic_patch,theorem,type
1.0,,tactic,0,48,581,0,2.5,1.0,,,,False,action_127,1,0,state_10,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,48,708,0,2.5,1.0,,,,False,action_128,1,0,state_10,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,48,855,0,2.5,1.0,,,,False,action_129,1,0,state_10,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,48,567,0,2.5,1.0,,,,False,action_130,1,0,state_10,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
,1.0,,0,0,391,196,2,,"¬Irrational (√2 ^ √2) → ∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",6a893850805a,"¬Irrational (√2 ^ √2) → ∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",False,state_11,1,12,,64,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
0.0,,tactic,0,61,829,0,2.5,0.0,,,,False,action_131,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,64,897,0,2.5,1.0,,,,False,action_132,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,74,830,0,2.5,1.0,,,,False,action_133,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,43,933,0,2.5,0.0,,,,False,action_134,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,61,983,0,2.5,0.0,,,,False,action_135,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,43,1006,0,2.5,0.0,,,,False,action_136,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,61,761,0,2.5,0.0,,,,False,action_137,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,43,809,0,2.5,0.0,,,,False,action_138,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,43,992,0,2.5,0.0,,,,False,action_139,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,61,958,0,2.5,0.0,,,,False,action_140,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,56,927,0,2.5,1.0,,,,False,action_141,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,43,854,0,2.5,0.0,,,,False,action_142,1,0,state_11,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,skeleton,4,235,914,0,1.5,1.0,,,,True,action_143,1,4,state_3,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,False,algebra_others_exirrpowirrrat.json,AND
,1.0,,0,0,210,136,2,,Irrational √2,ed2c06ac1c1f,Irrational √2,False,state_12,2,12,,12,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
1.0,,tactic,0,12,429,0,2.5,1.0,,,,False,action_144,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,430,0,2.5,1.0,,,,False,action_145,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,349,0,2.5,1.0,,,,False,action_146,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,364,0,2.5,1.0,,,,False,action_147,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,460,0,2.5,1.0,,,,False,action_148,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,408,0,2.5,1.0,,,,False,action_149,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,380,0,2.5,1.0,,,,False,action_150,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,422,0,2.5,1.0,,,,False,action_151,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,12,433,0,2.5,1.0,,,,False,action_152,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,20,589,0,2.5,1.0,,,,False,action_153,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,20,430,0,2.5,1.0,,,,False,action_154,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,20,528,0,2.5,1.0,,,,False,action_155,1,0,state_12,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
,1.0,,0,0,228,140,2,,¬Irrational (√2 ^ √2),7cfb1008dbd4,¬Irrational (√2 ^ √2),False,state_13,2,12,,18,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
1.0,,tactic,0,18,436,0,2.5,1.0,,,,False,action_156,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,477,0,2.5,1.0,,,,False,action_157,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,439,0,2.5,1.0,,,,False,action_158,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,402,0,2.5,1.0,,,,False,action_159,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,534,0,2.5,1.0,,,,False,action_160,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,520,0,2.5,1.0,,,,False,action_161,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,453,0,2.5,1.0,,,,False,action_162,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,427,0,2.5,1.0,,,,False,action_163,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,423,0,2.5,1.0,,,,False,action_164,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,432,0,2.5,1.0,,,,False,action_165,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,393,0,2.5,1.0,,,,False,action_166,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,18,403,0,2.5,1.0,,,,False,action_167,1,0,state_13,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
,0.0,,0,0,282,170,2,,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",270e6f5c11b2,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",True,state_14,1,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,False,algebra_others_exirrpowirrrat.json,OR
0.0,,tactic,0,59,704,0,2.5,0.0,,,,False,action_168,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,55,717,0,2.5,0.0,,,,False,action_169,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,771,0,2.5,0.0,,,,False,action_170,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,98,882,0,2.5,0.0,,,,False,action_171,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,58,784,0,2.5,0.0,,,,False,action_172,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,764,0,2.5,0.0,,,,False,action_173,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,849,0,2.5,0.0,,,,False,action_174,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,766,0,2.5,0.0,,,,False,action_175,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,778,0,2.5,0.0,,,,False,action_176,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,802,0,2.5,0.0,,,,False,action_177,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,754,0,2.5,0.0,,,,False,action_178,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,762,0,2.5,0.0,,,,False,action_179,1,0,state_14,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,skeleton,4,241,908,0,1.5,1.0,,,,True,action_180,1,4,state_3,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,False,algebra_others_exirrpowirrrat.json,AND
,0.0,,0,0,288,176,2,,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",270e6f5c11b2,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",True,state_15,1,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,False,algebra_others_exirrpowirrrat.json,OR
0.0,,tactic,0,59,801,0,2.5,0.0,,,,False,action_181,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,61,819,0,2.5,0.0,,,,False,action_182,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,699,0,2.5,0.0,,,,False,action_183,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,61,770,0,2.5,0.0,,,,False,action_184,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,681,0,2.5,0.0,,,,False,action_185,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,796,0,2.5,0.0,,,,False,action_186,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,62,837,0,2.5,0.0,,,,False,action_187,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,768,0,2.5,0.0,,,,False,action_188,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,48,688,0,2.5,0.0,,,,False,action_189,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,943,0,2.5,0.0,,,,False,action_190,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,59,914,0,2.5,0.0,,,,False,action_191,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,99,832,0,2.5,0.0,,,,False,action_192,1,0,state_15,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
,1.4,,0,0,432,173,1,,"Irrational (√2 ^ √2) → ∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",f2c4153e07cb,"Irrational (√2 ^ √2) → ∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",False,state_16,1,12,,128,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
0.6,,tactic,0,158,1050,0,1.5,0.6,,,,False,action_193,1,0,state_16,0,0.0,0.6,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.5,,tactic,0,130,1086,0,1.5,0.5,,,,False,action_194,1,0,state_16,0,0.0,0.5,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.4,,tactic,0,128,1116,0,1.5,1.4,,,,False,action_195,1,0,state_16,0,0.0,0.4,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,tactic,0,128,1311,0,1.5,1.0,,,,False,action_196,1,0,state_16,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.8,,tactic,0,146,1050,0,1.5,0.8,,,,False,action_197,1,0,state_16,0,0.0,0.8,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.5,,tactic,0,138,1141,0,1.5,0.5,,,,False,action_198,1,0,state_16,0,0.0,0.5,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.3333333333333333,,tactic,0,126,1064,0,1.5,0.3333333333333333,,,,False,action_199,1,0,state_16,0,0.0,0.3333333333333333,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.6,,tactic,0,154,1100,0,1.5,0.6,,,,False,action_200,1,0,state_16,0,0.0,0.6,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.8,,tactic,0,163,1227,0,1.5,0.8,,,,False,action_201,1,0,state_16,0,0.0,0.8,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.5714285714285714,,tactic,0,238,1167,0,1.5,0.5714285714285714,,,,False,action_202,1,0,state_16,0,0.0,0.5714285714285714,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.8571428571428571,,tactic,0,218,1237,0,1.5,0.8571428571428571,,,,False,action_203,1,0,state_16,0,0.0,0.8571428571428571,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
0.8571428571428571,,tactic,0,225,1208,0,1.5,0.8571428571428571,,,,False,action_204,1,0,state_16,0,0.0,0.8571428571428571,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
,1.6666666666666665,,0,0,453,263,1,,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",270e6f5c11b2,"∃ a b, Irrational a ∧ Irrational b ∧ ¬Irrational (a ^ b)",False,state_17,1,12,,83,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
1.6666666666666665,,tactic,0,83,774,0,1.5,1.6666666666666665,,,,False,action_205,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,83,792,0,1.5,1.6666666666666665,,,,False,action_206,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,805,0,1.5,1.6666666666666665,,,,False,action_207,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,83,835,0,1.5,1.6666666666666665,,,,False,action_208,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,828,0,1.5,1.6666666666666665,,,,False,action_209,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,807,0,1.5,1.6666666666666665,,,,False,action_210,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,809,0,1.5,1.6666666666666665,,,,False,action_211,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,816,0,1.5,1.6666666666666665,,,,False,action_212,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,75,792,0,1.5,0.0,,,,False,action_213,1,0,state_17,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,1030,0,1.5,1.6666666666666665,,,,False,action_214,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,819,0,1.5,1.6666666666666665,,,,False,action_215,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
1.6666666666666665,,tactic,0,79,858,0,1.5,1.6666666666666665,,,,False,action_216,1,0,state_17,0,0.0,0.6666666666666666,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
0.5,,skeleton,0,202,1285,0,0.5,0.5,,,,True,action_217,1,0,state_0,0,0.0,0.5,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.0,,skeleton,1,100,1319,0,0.5,1.0,,,,True,action_218,1,1,state_0,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,True,algebra_others_exirrpowirrrat.json,AND
1.0,,skeleton,3,257,928,0,0.5,1.0,,,,True,action_219,1,3,state_0,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,OPEN,False,algebra_others_exirrpowirrrat.json,AND
,1.5,,0,0,151,23,1,,¬Irrational (√2 ^ √2) ∨ Irrational (√2 ^ √2),3fcbf8827bf1,¬Irrational (√2 ^ √2) ∨ Irrational (√2 ^ √2),False,state_18,1,12,,37,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,OR
0.0,,tactic,0,21,405,0,1.5,0.0,,,,False,action_220,1,0,state_18,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
1.5,,tactic,0,37,774,0,1.5,1.5,,,,False,action_221,1,0,state_18,0,0.0,0.5,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,SOLVED,False,algebra_others_exirrpowirrrat.json,AND
0.0,,tactic,0,21,528,0,1.5,0.0,,,,False,action_222,1,0,state_18,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_others_exirrpowirrrat.json,FAILED,False,algebra_others_exirrpowirrrat.json,AND
