relation,source,source_path,target,theorem
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_414,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_415,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_416,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_417,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_418,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_259,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_260,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_261,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_262,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_263,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_419,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_419,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_264,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_419,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_265,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_419,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_266,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_419,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_267,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_419,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_268,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_420,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_264,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_269,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_270,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_271,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_272,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_420,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_273,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_360,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_274,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_421,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_422,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_423,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_424,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_425,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_426,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_427,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_428,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_429,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_430,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_431,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_432,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_433,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_433,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_275,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_433,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_276,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_433,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_277,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_433,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_278,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_433,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_279,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_434,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_275,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_280,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_281,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_282,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_283,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_434,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_284,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_435,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_436,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_436,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_285,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_436,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_286,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_436,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_287,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_437,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_274,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_438,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_438,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_288,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_438,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_289,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_438,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_290,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_438,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_291,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_438,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_292,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_360,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_293,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_439,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_440,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_441,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_442,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_443,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_444,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_445,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_446,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_447,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_448,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_449,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_450,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_451,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_294,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_295,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_296,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_297,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_298,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_451,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_299,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_452,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_300,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_301,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_302,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_303,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_304,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_305,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_452,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_306,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_453,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_307,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_308,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_309,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_310,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_311,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_453,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_312,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_454,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_454,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_307,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_454,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_313,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_454,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_314,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_454,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_315,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
subgoal,action_360,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,state_316,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_455,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_456,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_457,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_458,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_459,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_460,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_461,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
expanded_to,state_316,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,action_462,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
