detail,kind,node_id,source_path,theorem
FAILED action has r_env=1.0,failed_full_r_env,action_117,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_120,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_122,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_123,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_124,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_125,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_126,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_127,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_128,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_129,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_130,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_131,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_132,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_133,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_150,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_151,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_152,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_153,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_154,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_155,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_156,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_157,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_158,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_159,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_160,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_161,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_175,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_176,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_177,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_178,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_179,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_180,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_181,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_182,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_183,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_184,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_185,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_186,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_337,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_340,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_361,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_362,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_363,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_364,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_365,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_366,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_367,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_368,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_400,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
action has empty extracted_lean_code,missing_extracted_code,action_417,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_427,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_474,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
length=2; goals=; edges=edge_placeholder ; edge_placeholder,cycle_detected,state_2 -> action_38,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
length=2; goals=; edges=edge_placeholder ; edge_placeholder,cycle_detected,state_2 -> action_106,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
length=2; goals=; edges=edge_placeholder ; edge_placeholder,cycle_detected,state_2 -> action_108,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json,algebra_apbpceq2_abpbcpcaeq1_aleq1on3anbleq1ancleq4on3.json
FAILED action has r_env=1.0,failed_full_r_env,action_85,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_89,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_107,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_138,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_157,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_201,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_216,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_374,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_375,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_376,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_377,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_378,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_379,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_380,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_381,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_382,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_383,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_384,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_385,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
action has empty extracted_lean_code,missing_extracted_code,action_418,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_423,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_424,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_425,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_429,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_470,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_473,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_507,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_bleqa_apbon2msqrtableqambsqon8b.json,algebra_bleqa_apbon2msqrtableqambsqon8b.json
FAILED action has r_env=1.0,failed_full_r_env,action_66,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_256,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_258,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_289,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_322,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_325,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_369,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_450,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_464,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_467,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_486,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_493,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_499,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
FAILED action has r_env=1.0,failed_full_r_env,action_500,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
action has empty extracted_lean_code,missing_extracted_code,action_503,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778.json
action has empty extracted_lean_code,missing_extracted_code,action_0,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_1,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_2,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_3,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_4,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_5,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_6,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_7,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_8,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_9,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_10,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
action has empty extracted_lean_code,missing_extracted_code,action_11,outputs/rollouts/gemini3flash/miniF2F-valid-50/algebra_ineq_nto1onlt2m1on.json,algebra_ineq_nto1onlt2m1on.json
